,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,LtdHeight,AllZoning1,AllZoning2,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltCode,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,Version
3370,MN,373,54,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,303 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,D3,3,0,P,EAST THIRD STREET HOU,2352,9600,0,0,0,0,0,0,0,0,2,1,6,38,38,24.5,96,0,0,,0,N,0,5,0,0,0,0,2003,,0,0,,,4.08,4,0,4,1,1003730054,0,2601,,,12c,,,,,1003730051,10/9/15,2,16v1
3371,MN,373,55,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,301 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,D3,3,0,P,EAST THIRD STREET HOU,2364,9600,0,0,0,0,0,0,0,0,2,1,6,38,38,24.58,96.17,0,0,,0,N,0,5,0,0,0,0,2003,,0,0,,,4.06,4,0,4,1,1003730055,0,2601,,,12c,,,,,1003730051,10/9/15,2,16v1
3372,MN,373,56,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,299 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,D3,3,0,P,EAST THIRD STREET HOU,1803,7128,0,0,0,0,0,0,0,0,2,1,6,38,38,18.75,96.17,116.75,96.17,,0,N,0,5,0,0,0,0,2003,,2004,0,,,3.95,4,0,4,1,1003730056,0,2601,,,12c,,,,,1003730051,10/9/15,2,16v1
3373,MN,373,57,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,297 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,M1,8,0,P,ASSEMBLY CHRISTIAN CH,2524,4678,4678,0,0,0,0,0,0,4678,2,1,2,0,1,26.25,96.17,26,88,,2,N,5,2,130500,278550,130500,278550,1900,E,0,0,,,1.85,4,0,4,1,1003730057,0,2601,989948,202111,12c,,102 014,10202,,0,,1,16v1
3374,MN,373,58,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,        EAST 3 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,P,THE MANHATTAN LAND TR,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003730058,0,2601,989926,202123,12c,,102 014,10202,,0,,1,16v1
3375,MN,373,59,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,        EAST 3 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,P,THE MANHATTAN LAND TR,1988,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20.67,96.17,0,0,,0,N,5,5,189900,189900,189900,189900,0,,0,0,,,0,4,0,4,1,1003730059,0,2601,989906,202134,12c,,102 014,10202,,0,,1,16v1
3376,MN,373,60,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,291 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,D5,3,0,P,291 EAST THIRD STREET,1988,11160,0,11160,0,0,0,0,0,0,2,1,6,12,12,20.67,96.17,20.67,90,,0,N,5,5,180000,1390500,0,0,1900,E,2002,0,,,5.61,4,0,4,1,1003730060,0,2601,989889,202144,12c,,102 014,10202,,0,,1,16v1
3377,MN,373,61,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,289 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,M1,8,0,X,MONTE HERMAN CHRSTNET,1988,3611,3611,0,0,0,0,0,0,3611,2,1,3,0,1,20.67,96.17,21,50,,3,N,5,0,115200,265050,115200,265050,1960,E,0,0,,,1.82,4,0,4,1,1003730061,0,2601,989871,202154,12c,,102 014,10202,E-216,0,,1,16v1
3378,MN,373,62,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,287 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,C3,2,0,P,"BRAND, BRUCE A.",2052,2870,0,2870,0,0,0,0,0,0,2,1,3,4,4,21.33,96.17,21.33,36,,0,N,5,5,25712,30860,0,0,1900,,0,0,,,1.4,4,0,4,1,1003730062,0,2601,989852,202164,12c,,102 014,10202,E-216,0,,1,16v1
3379,MN,373,63,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,285 EAST 3 STREET,R8B,,,,,,,,,R8B,,N,C3,2,0,P,BAY PETDRE SIX LLC,2084,2917,0,2917,0,0,0,0,0,0,2,1,3,4,4,21.67,96.17,22,44,,3,N,5,5,4499,28657,0,0,1900,E,0,0,,,1.4,4,0,4,1,1003730063,0,2601,989833,202175,12c,,102 014,10202,E-216,0,,1,16v1
3380,MN,373,64,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,279 EAST 3 STREET,R8B,R7A,,,C2-5,,,,,C2-5/R8B,R7A,Y,I5,8,0,P,WILLIAM F. RYAN COMMU,6347,26793,26793,0,26793,0,0,0,0,0,2,1,6,0,1,66,96.17,66,92,,3,N,5,0,379800,2369250,379800,2369250,1975,,0,0,,,4.22,4,0,4,1,1003730064,0,2601,989795,202196,12c,,102 014,10202,,0,,1,16v1
3381,MN,373,69,103,26.01,1002,1,2,10009,E028,9,6700,1,3,3A,38 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C4,2,0,,273 EAST THIRD LLC,3846,17108,2500,14608,0,2500,0,0,0,0,2,1,5,16,18,48.08,80,48,80,E,2,N,3,2,211950,1609200,0,0,1900,E,1983,0,,,4.45,4,0,4,1,1003730069,0,2601,989717,202210,12c,,102 014,10202,,0,,1,16v1
3382,MN,374,1,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,54 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C7,4,0,,"303 E 4TH REALTY, LLC",1501,6929,1544,5385,0,1544,0,0,0,0,2,1,5,8,10,24.04,64.33,24.04,64.25,E,3,N,3,1,7877,61899,0,0,1900,E,0,0,,,4.62,4,0,4,1,1003740001,0,2601,989827,202425,12c,,102 014,10202,,1003740001,2/7/07,1,16v1
3383,MN,374,2,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,56 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C4,2,0,P,HO FOONG SHIU RLTY CP,1542,6521,800,5721,0,800,0,0,0,0,2,1,5,8,10,24,64.25,24,52,,3,N,5,2,3169,33757,0,0,1920,E,0,0,,,4.23,4,0,4,1,1003740002,0,2601,989839,202447,12c,,102 014,10202,,0,,1,16v1
3384,MN,374,3,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,58 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C4,2,0,P,58 AVE C LLC,1542,6483,0,6483,0,0,0,0,0,0,2,1,5,10,10,24,64.25,24,52,,0,N,5,5,96302,408200,0,0,1900,,1996,0,,,4.2,4,0,4,1,1003740003,0,2601,989851,202469,12c,,102 014,10202,,0,,1,16v1
3385,MN,374,4,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,60 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C4,2,0,,60 AVENUE C ASSOCIATE,1974,8086,0,8086,0,0,0,0,0,0,2,1,4,7,7,24,82.25,24,76,E,3,N,5,0,17486,65133,0,0,1900,E,1989,2012,,,4.1,4,0,4,1,1003740004,0,2601,989871,202485,12c,,102 014,10202,,0,,1,16v1
3386,MN,374,5,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,62 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,S3,4,0,P,"IVI,    .",1992,5522,1000,4522,0,1000,0,0,0,0,2,1,5,3,4,24,83,24,80,E,3,N,5,5,16869,115252,0,0,1900,E,1986,0,,,2.77,4,0,4,1,1003740005,0,2601,989883,202505,12c,,102 014,10202,,0,,1,16v1
3387,MN,374,6,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,64 AVENUE C,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C6,2,0,P,66 AVENUE C HDFC,3991,16872,2500,14372,0,2500,0,0,0,0,2,1,6,16,18,48.08,83,48,66,,3,N,5,2,180000,553050,180000,258196,1910,E,1989,0,,,4.23,4,0,4,1,1003740006,0,2601,989901,202537,12c,,102 014,10202,,0,,1,16v1
3388,MN,374,8,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,702 EAST 5 STREET,R7A,,,,C2-5,,,,,C2-5/R7A,,N,C6,2,0,P,702 EAST 5TH STREET H,1992,9620,1000,8620,0,1000,0,0,0,0,2,1,6,8,9,24,83,24,88,E,2,N,3,2,17700,76560,0,0,1900,E,1980,0,,,4.83,4,0,4,1,1003740008,0,2601,989919,202569,12c,,102 014,10202,,0,,1,16v1
3389,MN,374,10,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,R7A,,,C2-5,,,,,C2-5/R8B,R7A,Y,V1,11,0,C,PARKS AND RECREATION,2645,0,0,0,0,0,0,0,0,0,4,0,0,0,0,27.5,96.17,0,0,,0,N,5,5,252900,252900,252900,252900,0,,0,0,,,0,4,0,4,1,1003740010,0,2601,989950,202510,12c,,102 014,10202,,0,,1,16v1
3390,MN,374,12,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,706 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740012,0,2601,989972,202498,12c,,102 014,10202,,0,,1,16v1
3391,MN,374,13,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740013,0,2601,989994,202486,12c,,102 014,10202,,0,,1,16v1
3392,MN,374,14,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740014,0,2601,990016,202473,12c,,102 014,10202,,0,,1,16v1
3393,MN,374,15,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,CITY OF NEW YORK,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740015,0,2601,990038,202461,12c,,102 014,10202,,0,,1,16v1
3394,MN,374,16,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740016,0,2601,990060,202449,12c,,102 014,10202,,0,,1,16v1
3395,MN,374,17,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740017,0,2601,990082,202437,12c,,102 014,10202,,0,,1,16v1
3396,MN,374,18,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2404,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,96.17,0,0,,0,N,5,5,229950,229950,229950,229950,0,,0,0,,,0,4,0,4,1,1003740018,0,2601,990103,202425,12c,,102 014,10202,,0,,1,16v1
3397,MN,374,20,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,724 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,W1,8,0,C,DCAS/DEPARTMENT OF ED,34677,73224,73224,0,0,0,0,0,0,73224,2,1,5,0,1,134.5,192.33,217,80,,2,Y,4,2,1777500,6230700,1777500,6230700,1910,E,1980,0,,,2.11,4,0,4,1,1003740020,0,2601,990153,202327,12c,,102 014,10202,,0,,1,16v1
3398,MN,374,25,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,734 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,D1,3,0,P,ISLA NENA HOUSING DEV,12695,49792,0,49792,0,0,0,0,0,0,2,2,7,48,48,29.5,96.17,132,55,,1,N,5,2,520200,1102950,520200,1102950,2004,,0,0,,,3.92,4,0,4,1,1003740025,0,2601,990290,202320,12c,,102 014,10202,,1003740025,11/24/15,1,16v1
3399,MN,374,27,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,736 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,D1,3,0,P,ISLA NENA HOUSING DEV,2789,19488,0,0,0,0,0,0,0,0,2,1,7,48,48,29,96.17,29,96,,0,N,0,5,0,0,0,0,2004,,0,0,,,6.99,4,0,4,1,1003740027,0,2601,,,12c,,,,,1003740025,11/24/15,2,16v1
3400,MN,374,28,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,738 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,D1,3,0,P,ISLA NENA HOUSING DEV,2837,49792,0,0,0,0,0,0,0,0,2,1,7,48,48,29.5,96.17,29.6,96,,0,N,0,5,0,0,0,0,2004,,0,0,,,17.55,4,0,4,1,1003740028,0,2601,,,12c,,,,,1003740025,11/24/15,2,16v1
3401,MN,374,29,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,742 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,D1,3,0,P,ISLA NENA HOUSING DEV,2116,8100,0,0,0,0,0,0,0,0,2,1,7,48,48,22,96.17,22,96,,0,N,0,5,0,0,0,0,2004,,0,0,,,3.83,4,0,4,1,1003740029,0,2601,,,12c,,,,,1003740025,11/24/15,2,16v1
3402,MN,374,30,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,744 EAST 5 STREET,R8B,,,,,,,,,R8B,,N,D1,3,0,P,ISLA NENA HOUSING DEV,2116,8100,0,0,0,0,0,0,0,0,2,1,7,48,48,22,96.17,22,96,,0,N,0,5,0,0,0,0,2004,,0,0,,,3.83,4,0,4,1,1003740030,0,2601,,,,,102 014,10202,,1003740025,11/24/15,2,16v1
3403,MN,374,31,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8B,,,,,,,,,R8B,,N,G7,10,0,P,RASH LLC,2116,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,96.17,0,0,,0,N,5,5,157050,157050,0,0,0,,0,0,,,0,4,0,4,1,1003740031,0,2601,990358,202283,12c,,102 014,10202,E-216,0,,1,16v1
3404,MN,374,32,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 5 STREET,R8A,R8B,,,C1-5,,,,,C1-5/R8A,R8B,Y,G7,10,0,P,"RASH, LLC",2116,0,0,0,0,0,0,0,0,0,7,1,0,0,0,22,96.17,0,0,,0,N,5,5,145350,145350,0,0,0,,0,0,,,0,6,0,6,1,1003740032,0,2601,990377,202272,12c,,102 014,10202,,0,,1,16v1
3405,MN,374,34,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,55 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,K1,5,0,P,"RASH, LLC.",3294,3280,3280,0,0,3280,0,0,0,0,2,1,1,0,2,41.17,80,39,78,,2,N,3,2,191250,509400,0,0,1950,E,0,0,,,1,6,0,6,1,1003740034,0,2601,990437,202272,12c,,102 014,10202,E-216,0,,1,16v1
3406,MN,374,36,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,53 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,K1,5,0,P,"RASH, LLC",1760,3344,3344,0,0,3344,0,0,0,0,2,1,1,0,1,22,80,22,78,E,2,N,5,0,102150,190350,0,0,1900,E,0,0,,,1.9,6,0,6,1,1003740036,0,2601,990421,202245,12c,,102 014,10202,,0,,1,16v1
3407,MN,374,37,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,45 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,N2,8,0,P,CHRISTIAN HERALD HDFC,7040,16386,16386,0,0,0,0,0,0,14056,2,2,6,35,35,88,80,44,67,,0,N,5,0,422550,1930050,422550,1930050,1920,,1990,0,,,2.33,6,0,6,1,1003740037,0,2601,990395,202196,12c,,102 014,10202,E-216,1003740037,2/27/90,1,16v1
3408,MN,374,41,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,41 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,C4,2,0,P,355 EAST 4 ST ASSOCCO,3294,17192,2500,14692,0,2500,0,0,0,0,2,1,6,20,22,41.17,80,41.17,75,,0,N,3,5,180000,2126250,0,0,1900,E,0,0,,,5.22,6,0,6,1,1003740041,0,2601,990362,202138,12c,,102 014,10202,,0,,1,16v1
3409,MN,374,43,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,353 EAST 4 STREET,R8B,R8A,,,C1-5,,,,,C1-5/R8B,R8A,Y,D9,3,0,,"351 EAST 4TH STREET,",6347,27226,0,27226,0,0,0,0,0,0,2,1,8,33,33,22,96.17,0,0,,3,N,5,0,274500,2192400,0,1622736,2000,,0,0,,,4.29,4,0,4,1,1003740043,0,2601,990310,202197,12c,,102 014,10202,,1003740043,12/12/00,1,16v1
3410,MN,374,46,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,347 EAST 4 STREET,R8B,,,,,,,,,R8B,,N,N2,8,0,P,347 EAST 4 ST HSG ETA,2116,2982,2982,0,0,0,0,0,0,2982,2,1,3,6,6,22,96.17,22,44,,3,N,5,1,134100,460350,134100,460350,1900,,1989,0,,,1.41,4,0,4,1,1003740046,0,2601,990272,202218,12c,,102 014,10202,,0,,1,16v1
3411,MN,374,47,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,345 EAST 4 STREET,R8B,,,,,,,,,R8B,,N,M1,8,0,,MURILLO PATRICIO CUBI,2308,3496,3496,0,0,0,0,0,0,3496,2,1,3,0,1,24,96.17,24,92,,3,N,5,2,94950,164250,0,0,1920,E,0,0,,,1.51,4,0,4,1,1003740047,0,2601,990251,202230,12c,,102 014,10202,E-216,0,,1,16v1
3412,MN,374,59,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 4 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2060,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21.42,96.17,0,0,,0,N,5,5,196650,196650,196650,196650,0,,0,0,,,0,4,0,4,1,1003740059,0,2601,990032,202352,12c,,102 014,10202,,0,,1,16v1
3413,MN,374,60,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 4 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,CITY OF NEW YORK,4119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42.83,96.17,0,0,,0,N,5,5,396450,396450,396450,396450,0,,0,0,,,0,4,0,4,1,1003740060,0,2601,990004,202367,12c,,102 014,10202,,0,,1,16v1
3414,MN,374,62,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 4 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,4119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42.83,96.17,0,0,,0,N,5,5,396450,396450,396450,396450,0,,0,0,,,0,4,0,4,1,1003740062,0,2601,989967,202388,12c,,102 014,10202,,0,,1,16v1
3415,MN,374,64,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,        EAST 4 STREET,R8B,,,,,,,,,R8B,,N,V1,11,0,C,PARKS AND RECREATION,2060,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21.42,96.17,0,0,,0,N,5,5,196650,196650,196650,196650,0,,0,0,,,0,4,0,4,1,1003740064,0,2601,989940,202404,12c,,102 014,10202,,0,,1,16v1
3416,MN,374,65,103,26.01,1001,1,2,10009,E028,9,6700,1,3,3A,307 EAST 4 STREET,R8B,R7A,,,C2-5,,,,,C2-5/R8B,R7A,Y,C6,2,0,P,309 HSG DEVPMNT FUND,4512,19354,0,19354,0,0,0,0,0,0,2,1,6,20,20,47.17,96.17,40,82,,2,N,5,2,270000,634050,270000,438310,1900,E,1988,0,,,4.29,4,0,4,1,1003740065,0,2601,989910,202420,12c,,102 014,10202,,0,,1,16v1
3417,MN,374,7501,103,26.01,1001,1,2,10009,E028,9,6700,3,3,,305 EAST 4 STREET,R7A,,,,C2-5,,,,,C2-5/R7A,,N,R1,2,0,,,1298,4664,0,4664,0,0,0,0,0,0,2,1,5,5,5,18,72.13,18,58,,0,N,0,5,112,39076,22,2360,1872,,0,0,,,3.59,4,0,4,1,1003747501,1240,2601,989876,202426,12c,,102 014,10202,,1003740067,2/12/07,1,16v1
3418,MN,375,1,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,72 AVENUE C,R8B,R7A,,,C2-5,,,,,C2-5/R8B,R7A,Y,C1,2,0,O,NYC HOUSING AUTHORITY,49517,73392,0,73392,0,0,0,0,0,0,2,1,3,76,76,194,408,189,405,,0,Y,3,5,1305000,3106800,1305000,3106800,1988,,0,0,,,1.48,4,0,4,1,1003750001,0,2601,990143,202696,12c,,102 014,10202,,1003750011,12/28/88,1,16v1
3419,MN,375,28,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,738 EAST 6 STREET,R8B,,,,,,,,,R8B,,N,C4,2,0,P,"OHMNI PROPERTIES,",1750,6500,0,6500,0,0,0,0,0,0,2,1,5,11,11,25,70,24,52,,2,N,5,0,269100,634950,0,0,1900,E,0,0,,,3.71,4,0,4,1,1003750028,0,2601,990363,202588,12c,,102 014,10202,,0,,1,16v1
3420,MN,375,29,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,740 EAST 6 STREET,R8B,,,,,,,,,R8B,,N,M3,8,0,X,HOPE- LIFE NOAH'S ARK,2135,3877,3877,0,0,0,0,0,0,3877,2,1,3,0,1,22,97,22,64,E,3,N,5,1,117000,336150,117000,336150,1900,E,0,0,,,1.82,4,0,4,1,1003750029,0,2601,990378,202565,12c,,102 014,10202,E-216,0,,1,16v1
3421,MN,375,30,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,742 EAST 6 STREET,R8B,,,,,,,,,R8B,,N,C6,2,0,P,MASCOT FLATS HDF CORP,3082,17556,0,17556,0,0,0,0,0,0,2,1,6,19,19,44,97,42,80,,3,N,5,2,247500,1131750,48948,48948,1902,,1986,0,,,5.7,4,0,4,1,1003750030,0,2601,990407,202549,12c,,102 014,10202,,0,,1,16v1
3422,MN,375,32,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,746 EAST 6 STREET,R8B,,,,,,,,,R8B,,N,B9,1,0,,"PERLMUTTER, TODD ERIK",2134,3036,0,3036,0,0,0,0,0,0,2,1,3,2,2,22,97,22,42,,2,N,5,2,5890,17971,0,0,1899,E,0,0,,,1.42,4,0,4,1,1003750032,0,2601,990436,202533,12c,,102 014,10202,E-216,0,,1,16v1
3423,MN,375,33,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,        EAST 6 STREET,R8B,,,,,,,,,R8B,,N,Q2,9,0,P,NYC HOUSING AUTHORITY,2134,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,97,0,0,,0,Y,5,5,181350,181350,181350,181350,0,,0,0,,,0,4,0,4,1,1003750033,0,2601,990454,202522,12c,,102 014,10202,,0,,1,16v1
3424,MN,375,34,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,        EAST 6 STREET,R8B,,,,,,,,,R8B,,N,Q2,9,0,P,NYC HOUSING AUTHORITY,2134,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,97,0,0,,0,N,5,5,181350,181350,181350,181350,0,,0,0,,,0,4,0,4,1,1003750034,0,2601,990473,202512,12c,,102 014,10202,,0,,1,16v1
3425,MN,375,35,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,        EAST 6 STREET,R8B,R8A,,,C1-5,,,,,C1-5/R8B,R8A,Y,Q2,9,0,P,NYC HOUSING AUTHORITY,2050,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,97,0,0,,0,Y,5,5,174150,174150,174150,174150,0,,0,0,,,0,4,0,4,1,1003750035,0,2601,990493,202503,12c,,102 014,10202,,0,,1,16v1
3426,MN,375,39,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,67 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,C7,4,0,P,COALITION PLAZA LP,3511,14730,1400,13330,1400,0,0,0,0,0,2,1,6,20,22,40.08,93,40,74,,3,Y,5,2,225000,2007000,209250,1866510,1910,E,1991,0,,,4.2,6,0,6,1,1003750039,0,2601,990520,202431,12c,,102 014,10202,,0,,1,16v1
3427,MN,375,41,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,65 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,S2,4,0,,"BUYIT, LLC",1614,3040,950,2090,0,760,0,0,0,190,2,1,3,2,3,19.58,82.42,19.58,40,,3,N,5,2,11834,23953,0,0,1899,E,2005,0,,,1.88,6,0,6,1,1003750041,0,2601,990507,202402,12c,,102 014,10202,E-216,0,,1,16v1
3428,MN,375,42,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,63 AVENUE D,R8A,,,,C1-5,,,,,C1-5/R8A,,N,C4,2,0,P,63 AVE. D. LLC,2610,11688,800,10888,0,800,0,0,0,0,2,1,6,16,18,31.67,82.25,30,68,,2,N,5,2,216900,838350,0,0,1900,E,1986,0,,,4.48,6,0,6,1,1003750042,0,2601,990494,202380,12c,,102 014,10202,,0,,1,16v1
3429,MN,375,45,103,26.01,1000,1,2,10009,E028,9,6700,1,3,3A,721 EAST 5 STREET,R8B,R8A,,,C1-5,,,,,C1-5/R8B,R8A,Y,C9,2,0,O,NEW YORK CITY HSG AUT,28830,39260,0,39260,0,0,0,0,0,0,2,1,3,50,50,310.83,97,300,30,,0,Y,5,5,765000,2787750,765000,2787750,1989,,0,0,,,1.36,4,0,4,1,1003750045,0,2601,990405,202437,12c,,102 014,10202,,1003750060,12/28/88,1,16v1
3430,MN,375,59,103,,,,,,,,,,,,,R8B,,,,,,,,,R8B,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,0,,,0,4,0,4,1,1003750059,0,0,,,12c,,102 014,1,,,,3,16v1
