,BBL,XCoord,YCoord,norm_site_eui,norm_source_eui,energy_star,LotArea,BldgArea,NumBldgs,NumFloors,YearBuilt,BuiltFAR,total_ghg
9917,2028690034,1008528.0,249490.0,93.5,137.4,23.0,13025,56849,2,5.0,1926,4.36,330.5
9918,2029490025,1013976.0,246311.0,77.0,126.4,37.0,23870,57659,1,6.0,1995,2.42,283.3
9919,3014297502,1002160.0,180846.0,45.3,86.4,98.0,14805,44760,1,3.0,1998,3.02,189.2
9920,4004260001,999854.0,212569.0,87.3,192.0,,19839,61460,1,4.0,1918,3.1,373.3
9921,4090280001,1025875.0,189629.0,290.0,708.4,41.0,109764,78820,1,1.0,1985,0.72,1334.5
9922,2051410810,1032568.0,255365.0,251.2,613.7,65.0,1302365,540388,5,4.0,1988,0.41,1237.4
9923,5046450415,944213.0,141316.0,260.3,595.1,69.0,90650,61752,1,1.0,2001,0.68,1066.3
9924,4000360001,996456.0,208863.0,63.9,120.8,,68450,51500,1,1.0,1967,0.75,247.4
9925,4035410001,1011028.0,191898.0,,,45.0,30350,57750,3,1.0,1929,1.9,209.6
9926,1007080031,984664.0,214796.0,,,81.0,17281,241508,1,13.0,1915,13.98,1510.1
9927,1007890036,987432.0,214147.0,,,,9875,225981,1,23.0,1924,22.88,1829.6
9928,1013750016,992250.0,217799.0,112.0,263.6,33.0,6974,136733,1,21.0,1928,19.61,1257.1
9929,1008500064,987368.0,208908.0,171.8,259.4,1.0,7776,78646,1,12.0,1911,10.11,980.4
9930,1013090008,992261.0,215977.0,128.4,235.3,3.0,6761,56073,1,15.0,1977,8.29,544.7
9931,1008750003,987665.0,208092.0,161.2,283.5,1.0,4600,51122,1,12.0,1911,11.11,617.2
9932,1008780004,988067.0,208810.0,,,34.0,15577,145299,1,16.0,1900,9.33,968.1
9933,1009040043,989199.0,208526.0,87.9,136.7,75.0,12048,57800,1,7.0,1980,4.8,348.8
9934,1001400005,981579.0,200171.0,78.0,141.9,52.0,14506,130568,1,12.0,1997,9.0,627.8
9935,1005000005,984148.0,203302.0,53.5,100.2,,10000,54300,1,6.0,1900,5.43,238.7
9936,1001790056,981916.0,201252.0,82.7,122.1,21.0,6797,73954,1,10.0,1919,10.88,527.6
9937,1005297504,985702.0,204017.0,97.6,200.9,47.0,8700,47345,1,6.0,1900,5.44,357.3
9938,1002157502,981865.0,202256.0,85.7,156.1,29.0,7634,58015,1,9.0,1930,7.6,331.9
9939,1006097502,984814.0,207974.0,57.0,98.1,,5163,47076,1,12.0,1912,9.12,228.1
9940,1007977502,985741.0,209808.0,85.5,163.9,13.0,5555,54079,1,13.0,1911,9.74,339.5
9941,1006917501,982134.0,211128.0,112.8,235.9,,12525,118137,1,21.0,2007,9.43,911.0
9942,1012100017,990710.0,224457.0,81.5,116.4,60.0,6334,53370,1,12.0,1914,8.43,294.5
9943,1000527502,980847.0,197841.0,96.5,192.0,,6517,64510,1,11.0,1913,9.9,437.0
9944,1002087501,984308.0,201198.0,72.6,139.2,33.0,6500,61750,1,12.0,1900,9.5,369.4
9945,1006380004,981582.0,207342.0,39.7,68.8,97.0,9640,63000,2,7.0,1920,6.54,188.5
9946,1004917502,982879.0,203459.0,64.9,129.2,87.0,9375,60725,1,8.0,1910,6.48,269.4
9947,1001720001,983393.0,200640.0,79.9,111.3,,7501,93378,1,12.0,1920,12.45,646.4
9948,1006947501,982735.0,211652.0,52.1,103.6,54.0,19503,88671,1,6.0,1930,4.55,403.1
9949,1007667503,984585.0,209002.0,79.3,165.1,,6207,69860,1,12.0,1910,11.26,474.9
9950,1012070015,993226.0,227321.0,65.6,85.6,94.0,7550,53478,2,8.0,1920,7.08,288.9
9951,1005297508,985965.0,203845.0,70.1,140.1,,11450,61108,1,8.0,2005,5.34,335.9
9952,1018950001,993388.0,233005.0,61.5,84.6,93.0,14664,78701,1,6.0,1920,5.37,436.5
9953,1007347501,985084.0,214677.0,77.3,125.7,,12343,144658,1,13.0,1915,11.72,953.4
9954,1004840001,984367.0,202633.0,99.3,203.4,,23200,125590,1,6.0,1880,5.41,1005.6
9955,1006297503,982934.0,208896.0,72.5,177.0,4.0,18509,126277,1,7.0,1920,6.82,679.1
9956,1004740029,984148.0,202283.0,77.7,122.0,36.0,5600,70759,1,13.0,1900,12.64,491.4
9957,1005947501,981757.0,203384.0,55.8,99.4,,17210,80336,1,6.0,1909,4.67,291.1
9958,1013470009,993765.0,215142.0,80.3,111.9,88.0,7531,58377,1,10.0,1929,7.75,397.7
9959,1002207502,982317.0,202387.0,52.9,114.9,77.0,18635,98488,1,7.0,1920,5.29,437.2
9960,1001907503,982135.0,201612.0,64.6,131.0,,13750,82955,2,8.0,1915,6.03,433.0
9961,1004870016,983735.0,203028.0,52.6,82.4,,11000,65340,1,6.0,1900,5.94,221.7
9962,1005160026,984092.0,204068.0,51.6,85.2,88.0,10561,51925,1,5.0,1900,4.92,206.5
9963,1001897501,982423.0,201339.0,89.2,178.5,4.0,6119,21260,1,10.0,1915,3.47,457.2
9964,1008007501,985702.0,210634.0,74.4,149.0,13.0,6883,62582,1,12.0,1911,9.09,432.7
9965,1005287501,982923.0,204966.0,109.2,187.2,,11257,49579,1,9.0,1986,4.4,352.6
9966,1008577501,988116.0,210333.0,105.9,219.3,,4710,54622,1,14.0,1911,11.6,414.1
9967,1005310001,985825.0,204433.0,121.3,204.4,,5763,59248,1,12.0,1905,10.28,632.3
9968,1002147503,981759.0,201971.0,93.0,205.5,2.0,19282,109390,4,15.0,2004,5.67,847.3
9969,1005447501,986666.0,204899.0,96.9,189.5,12.0,13818,102792,3,12.0,1920,7.44,793.6
9970,1005290001,985520.0,203953.0,90.6,145.4,,7257,55065,1,8.0,1900,7.59,425.7
9971,1002177501,981167.0,202351.0,64.8,133.1,47.0,14251,91497,1,11.0,1853,6.42,450.5
9972,1001790017,981895.0,201117.0,60.5,118.2,52.0,8956,51748,1,7.0,1915,5.78,255.0
9973,4032360035,1026034.0,202412.0,107.8,155.2,30.0,102560,575600,3,24.0,1965,5.61,3877.1
9974,1011200023,990107.0,221089.0,66.5,75.0,93.0,15062,212000,1,17.0,1917,14.08,1183.5
9975,1014050051,994627.0,219604.0,47.3,57.6,99.0,10039,88829,1,11.0,1927,8.85,354.9
9976,1015250001,996248.0,221487.0,52.6,75.8,94.0,21473,293303,1,20.0,1963,13.66,1143.8
9977,1013870021,993930.0,220514.0,77.8,88.7,73.0,5721,61437,1,12.0,1917,10.74,415.1
9978,1012460029,990069.0,226325.0,56.9,66.2,98.0,10250,112000,1,14.0,1922,10.93,524.7
9979,1010280056,989089.0,218452.0,85.3,199.6,73.0,22075,435677,1,24.0,1921,19.74,3434.9
9980,3023410009,994677.0,201021.0,68.7,131.4,,54850,246069,1,7.0,2012,4.49,1055.4
9981,3027850001,997923.0,198122.0,81.7,123.3,37.0,24350,66800,1,6.0,1991,2.74,334.8
9982,3029220003,1000798.0,198865.0,91.4,124.0,37.0,43725,151824,2,7.0,1930,3.47,831.5
9983,3017770015,1000562.0,191785.0,72.7,121.9,38.0,36566,77740,1,6.0,1975,2.13,359.1
9984,1012760042,990112.0,213304.0,80.9,167.5,81.0,42050,1150564,1,53.0,1929,27.36,7073.4
9985,2027130002,1013253.0,238692.0,106.0,151.9,28.0,94770,148828,2,5.0,1982,1.57,1015.3
9986,2030610026,1013400.0,248326.0,151.4,185.3,7.0,14735,66033,1,5.0,1914,4.48,582.2
9987,2027240005,1013741.0,238647.0,83.6,122.0,71.0,193000,320721,4,6.0,1981,1.66,1501.2
9988,1008110021,987537.0,212948.0,74.7,191.3,72.0,28500,313294,1,12.0,1915,10.99,1977.6
9989,1010037501,989079.0,216659.0,158.4,304.7,,30125,450162,1,20.0,1927,14.94,5179.8
9990,1000940001,983250.0,197676.0,126.9,247.9,,357935,2155492,9,6.0,1971,6.02,15397.4
9991,1013340022,992420.0,212028.0,107.9,141.6,,11652,249299,1,23.0,1928,21.4,1970.3
9992,4097400142,1036388.0,198879.0,132.4,188.1,2.0,25000,65118,1,6.0,1952,2.6,512.4
9993,1004310025,988325.0,203124.0,45.1,78.7,97.0,12100,121406,1,12.0,1929,10.03,348.5
9994,1005160007,984046.0,204017.0,57.1,79.5,68.0,15322,86018,1,6.0,1903,5.61,399.5
9995,1005640001,986354.0,206681.0,89.1,126.3,54.0,7150,65926,1,12.0,1929,9.22,481.0
9996,1005750057,985444.0,206890.0,73.7,107.0,73.0,7537,51113,1,9.0,1923,6.78,236.5
9997,1007427501,983922.0,209869.0,83.5,118.1,65.0,11236,35239,1,6.0,1950,3.14,330.4
9998,1008420021,986502.0,207239.0,165.2,271.4,26.0,6032,51284,1,9.0,1900,8.5,646.7
9999,3002660050,987114.0,191379.0,,,,31253,211780,1,10.0,1968,6.78,1757.6
10000,1000720027,983019.0,196440.0,18.9,39.7,100.0,7618,52005,1,8.0,1900,6.83,154.2
10001,1008447501,986511.0,207865.0,73.4,124.1,,4600,43819,1,12.0,1920,9.53,212.4
10002,1008110031,987749.0,212867.0,68.2,179.6,78.0,19500,386786,2,24.0,1928,19.84,2051.4
10003,1008740069,987803.0,207819.0,65.6,78.0,69.0,4600,55049,1,12.0,1913,11.97,302.6
10004,1009087501,989620.0,209490.0,85.5,142.3,33.0,6254,26998,1,6.0,1965,4.32,273.5
10005,1011860048,988992.0,224887.0,72.8,104.7,70.0,11675,147001,1,16.0,1926,12.59,656.6
10006,1013230036,992628.0,214402.0,18.5,53.4,100.0,9725,53694,1,11.0,1927,5.52,79.7
10007,1014250029,995423.0,219158.0,92.0,123.1,59.0,12050,51270,1,6.0,1929,4.25,382.2
10008,1016030060,997017.0,226578.0,16.1,47.5,100.0,7569,52000,1,10.0,1925,6.87,66.6
10009,1021360083,999526.0,244121.0,56.0,87.7,93.0,11069,52428,1,6.0,1910,4.74,223.7
10010,2025100050,1005199.0,244035.0,99.6,127.3,45.0,25623,106386,3,7.0,1929,4.15,853.8
10011,4009467501,1014067.0,220262.0,73.6,99.5,,34475,11666,8,2.0,1939,0.34,96.9
10012,4009477501,1014383.0,220827.0,67.3,83.1,76.0,34475,109287,75,2.0,1939,3.17,803.9
10013,3014240049,1003017.0,181120.0,96.9,117.1,68.0,12613,50826,2,6.0,1931,4.03,392.4
10014,4009497501,1014697.0,220768.0,73.0,81.8,77.0,34475,25400,17,2.0,1939,0.74,201.2
10015,4009487501,1014524.0,220448.0,68.9,85.8,71.0,34475,51302,35,2.0,1939,1.49,388.5
10016,4009737501,1014118.0,219646.0,69.1,82.9,74.0,34475,67489,46,2.0,1939,1.96,511.5
10017,2042220028,1027954.0,251405.0,55.8,85.4,95.0,21575,91705,1,6.0,1953,4.25,393.2
10018,1017510001,1000502.0,233343.0,78.2,105.9,52.0,11990,59269,1,6.0,1921,4.94,277.0
10019,4010087501,1013959.0,219028.0,73.8,85.0,70.0,34475,76869,11,2.0,1939,2.23,528.3
10020,4009747501,1014361.0,219709.0,70.9,94.9,58.0,34475,51182,35,2.0,1939,1.48,414.2
10021,4010097501,1014178.0,219071.0,,,,34475,72631,11,2.0,1939,2.11,506.5
10022,2043320005,1023980.0,251422.0,100.2,126.7,58.0,11646,51600,1,6.0,1956,4.43,393.8
10023,3003890005,989304.0,188144.0,115.0,155.2,32.0,15000,69998,1,8.0,2014,4.67,460.7
10024,3060470031,974677.0,166289.0,14.4,45.3,100.0,20000,62556,1,6.0,1927,3.13,75.9
10025,3050240006,994634.0,180164.0,95.0,127.6,60.0,18645,79122,1,6.0,1925,4.24,455.1
10026,3076200014,996665.0,165829.0,60.8,81.7,94.0,23100,115920,1,6.0,1926,5.02,426.8
10027,3047780001,1003165.0,173084.0,96.8,143.9,40.0,14000,54600,1,6.0,1963,3.9,319.6
10028,3049630044,1002861.0,173241.0,93.4,147.3,36.0,12000,54000,1,6.0,1964,4.5,314.9
10029,3050260056,994922.0,179908.0,111.2,145.3,32.0,20728,80448,1,6.0,1926,3.88,545.8
10030,2024730067,1004492.0,239127.0,49.5,71.5,99.0,21819,119500,1,6.0,1936,5.48,449.0
10031,1006310001,981981.0,206568.0,56.1,56.9,97.0,13031,137589,1,12.0,1895,10.56,604.1
10032,1021800340,1002265.0,250836.0,76.5,99.5,78.0,61650,179131,2,6.0,1941,2.91,1007.1
10033,2057320924,1007380.0,260382.0,,,87.0,43675,108955,1,6.0,1955,2.49,481.0
10034,2032000016,1011701.0,253976.0,110.4,158.3,10.0,11500,60000,1,6.0,1924,5.22,478.5
10035,4030780050,1021507.0,205455.0,82.7,107.2,75.0,29019,100780,1,7.0,1941,3.47,510.9
10036,4030800006,1021820.0,205420.0,84.3,123.4,51.0,14000,62400,1,6.0,1941,4.46,336.2
10037,2036120013,1025841.0,239011.0,82.5,125.1,37.0,43000,65520,1,4.0,1982,1.52,334.2
10038,4030800051,1021943.0,205250.0,73.4,95.3,83.0,21000,76643,1,6.0,1940,3.65,358.2
10039,4030780065,1021235.0,205598.0,75.6,99.6,82.0,30300,101304,1,7.0,1941,3.34,507.4
10040,4030800001,1021781.0,205328.0,80.8,108.7,70.0,15000,62400,1,6.0,1939,4.16,318.9
10041,1021340195,999201.0,243411.0,60.2,80.2,93.0,23243,167821,1,8.0,1920,7.22,800.7
10042,4033530001,1031443.0,197905.0,68.9,103.9,82.0,20000,124343,1,9.0,1927,6.22,540.9
10043,3053200024,991484.0,175910.0,75.9,99.2,87.0,22500,120689,1,8.0,2005,5.36,529.5
10044,1019450061,996256.0,233374.0,113.6,159.0,33.0,10092,57148,1,7.0,1929,5.66,507.4
10045,4093310030,1032129.0,193991.0,,,,95123,138000,12,3.0,1931,1.45,291.4
10046,1007890030,987347.0,214238.0,,,34.0,21478,229162,2,16.0,1922,10.67,1532.4
10047,1001477509,982145.0,200356.0,140.4,276.1,,13144,74927,1,5.0,1915,5.7,817.3
10048,1008950066,990761.0,212416.0,78.5,109.6,86.0,7110,58280,1,13.0,1931,8.2,407.0
10049,1001367502,981885.0,199655.0,64.6,156.0,33.0,10120,65635,1,10.0,1900,6.49,355.9
10050,1001507501,982389.0,199931.0,40.7,88.1,,8900,56968,1,7.0,1915,6.4,203.3
10051,1012500006,990190.0,227507.0,70.0,94.1,76.0,11932,84026,1,9.0,1915,7.04,556.7
10052,1006240001,982524.0,207680.0,70.8,111.8,81.0,14870,90450,1,7.0,1968,6.08,462.9
10053,1000240036,980961.0,196392.0,38.6,88.5,96.0,13971,205940,1,20.0,1913,14.74,838.0
10054,1021350013,998951.0,243870.0,126.0,159.2,6.0,13311,58764,1,6.0,1921,4.41,588.8
10055,1021420066,1000989.0,246627.0,118.2,163.9,6.0,11025,53357,1,6.0,1922,4.84,443.5
10056,1021420073,1001009.0,246726.0,,,54.0,10020,57000,1,6.0,1922,5.69,280.4
10057,1021350017,998872.0,243934.0,133.8,164.5,5.0,9821,65256,1,6.0,1920,6.64,684.1
10058,1012730031,991333.0,217431.0,50.5,112.9,90.0,5020,58001,1,12.0,1947,11.55,255.5
10059,2039820007,1026867.0,245282.0,128.2,174.0,,18470,73200,1,6.0,1929,3.96,643.7
10060,4015640004,1019184.0,211639.0,,,72.0,15000,69654,1,6.0,1941,4.64,350.1
10061,4013310046,1010553.0,210670.0,67.2,85.1,,25000,61416,1,4.0,1926,2.46,405.6
10062,1008650071,988858.0,212321.0,66.1,149.8,60.0,6218,88595,1,15.0,1929,14.25,567.4
10063,1007310001,984533.0,213998.0,,,46.0,33900,538520,1,18.0,1927,15.89,4834.6
10064,1007950028,985581.0,209271.0,88.9,202.9,,18400,165513,1,8.0,1901,9.0,1202.9
10065,1007840041,986806.0,213043.0,63.4,152.4,90.0,15001,491253,1,46.0,1930,32.75,2451.8
10066,1007850037,986928.0,213237.0,65.4,180.1,78.0,8275,189734,1,23.0,1925,22.93,930.5
10067,1008200026,986217.0,208646.0,68.4,174.0,,15175,162997,1,11.0,1901,10.74,904.2
10068,1007850041,986958.0,213291.0,114.0,239.6,49.0,6463,84575,1,12.0,1924,13.09,744.1
10069,1007850067,986585.0,213550.0,,,,12681,152667,1,13.0,1922,12.04,669.3
10070,1007840051,986792.0,213144.0,58.8,116.0,,5496,84768,1,16.0,1924,15.42,311.7
10071,1008110051,987435.0,213082.0,58.7,143.3,86.0,14985,187350,1,12.0,1922,12.5,901.1
10072,3073630036,1000560.0,157500.0,110.9,198.3,51.0,32800,76000,1,3.0,1974,2.32,559.7
10073,3022730026,999545.0,194860.0,89.4,133.7,44.0,27000,60000,1,6.0,1995,2.22,385.5
10074,1015180024,997073.0,223992.0,79.9,159.7,,15100,114939,1,9.0,1960,7.61,859.6
10075,1008020052,986475.0,210918.0,54.6,87.1,,4227,50400,1,12.0,1907,11.92,234.7
10076,1013940007,992935.0,217191.0,65.0,125.1,52.0,24100,325173,1,33.0,1963,13.49,1733.3
10077,4017820019,1024657.0,214222.0,108.5,214.4,43.0,46875,118300,1,8.0,1963,2.52,1039.3
10078,1008950038,990816.0,212269.0,85.2,130.4,75.0,9520,75001,1,14.0,1964,7.88,687.3
10079,1013110045,992941.0,216313.0,92.0,200.9,5.0,8060,158063,1,32.0,1997,19.61,1015.9
10080,1011387502,989065.0,221430.0,64.2,155.5,,27704,436485,1,32.0,1997,15.76,3097.1
10081,5002400016,956664.0,165452.0,97.5,128.2,50.0,87000,107960,1,7.0,1965,1.24,933.9
10082,5002400003,956811.0,165609.0,99.0,128.6,,62000,107960,1,7.0,1965,1.74,950.7
10083,3004920020,984054.0,183407.0,,,,20000,60000,1,3.0,1920,3.0,320.1
10084,1020360038,1001622.0,240063.0,130.4,175.1,51.0,14988,63378,1,6.0,1929,4.23,648.6
10085,2041320026,1025171.0,249245.0,90.2,133.6,51.0,15000,72715,1,6.0,1962,4.85,535.3
10086,2033430126,1018653.0,258870.0,100.5,135.6,52.0,20125,75821,1,6.0,1959,3.77,590.6
10087,1008390034,988702.0,212852.0,97.0,223.2,58.0,7350,82878,1,12.0,1921,11.28,759.6
10088,1014740040,995860.0,216173.0,361.0,764.0,2.0,14850,68806,1,9.0,1960,4.63,1728.3
10089,2033110001,1015557.0,258145.0,133.5,190.8,5.0,15000,133400,1,12.0,1956,8.89,1058.9
10090,1021700450,1003889.0,251591.0,,,13.0,13500,55595,1,5.0,1925,4.12,701.1
10091,2037140054,1018133.0,239710.0,,,7.0,12319,61500,1,6.0,1931,4.99,821.3
10092,3051230068,995006.0,174800.0,,,12.0,13000,54348,1,6.0,1927,4.18,500.6
10093,3050990074,994644.0,175423.0,,,18.0,15000,62207,1,6.0,1931,4.15,527.5
10094,3067120090,996223.0,167379.0,,,75.0,10450,54531,1,6.0,1936,5.22,291.3
10095,3050840061,997249.0,177182.0,,,99.0,46000,107750,1,6.0,1951,2.34,339.2
10096,3052570045,991461.0,178240.0,67.6,90.4,85.0,23756,97884,1,6.0,1929,4.12,387.8
10097,3061150042,973983.0,164154.0,73.2,99.8,75.0,20000,88212,1,6.0,1931,4.41,379.7
10098,3052680002,990941.0,177702.0,80.5,124.7,41.0,15000,65640,1,6.0,1938,4.38,328.8
10099,3068180025,995423.0,159501.0,65.5,90.9,82.0,32000,132000,1,6.0,1954,4.13,510.6
10100,3050780014,994353.0,176311.0,94.1,128.3,32.0,16000,65370,1,6.0,1927,4.09,373.0
10101,3025220016,996293.0,206464.0,,,38.0,42454,173476,1,6.0,2007,4.09,754.1
10102,3073230025,997282.0,157902.0,80.9,116.6,44.0,22000,79391,1,6.0,1964,3.61,397.9
10103,3068250019,997291.0,159903.0,82.6,108.7,59.0,21140,80000,1,6.0,1931,3.78,383.5
10104,3076300012,999295.0,166205.0,69.6,103.2,65.0,30450,113850,1,6.0,1953,3.74,486.8
10105,3059680056,975992.0,168435.0,59.3,83.4,90.0,15260,77280,1,6.0,1928,5.06,277.9
10106,3073537501,997873.0,157463.0,19.5,61.2,99.0,15750,60714,1,6.0,2007,3.85,99.6
10107,3074630037,997977.0,152925.0,75.5,100.8,67.0,25900,108151,1,6.0,1957,4.18,488.0
10108,3050890015,995912.0,176449.0,67.2,95.1,75.0,11700,65296,1,7.0,1962,5.58,273.0
10109,3086790007,993159.0,149038.0,66.2,93.6,82.0,31300,121000,1,7.0,1956,3.87,476.8
10110,3086910021,995090.0,149289.0,72.3,94.6,78.0,18000,86100,1,6.0,1928,4.78,360.9
10111,3061070029,975570.0,164305.0,77.5,104.4,68.0,13500,57024,1,6.0,1928,4.22,260.5
10112,3061230038,975868.0,163288.0,82.7,124.7,41.0,15342,61818,1,6.0,1930,4.03,313.5
10113,3050780022,994376.0,176154.0,78.0,117.6,46.0,16000,65370,1,6.0,1927,4.09,318.7
10114,3052470006,997643.0,170335.0,71.4,99.5,71.0,30218,118398,1,6.0,1941,3.92,502.3
10115,3049680038,999730.0,172404.0,101.3,134.1,24.0,21800,92180,1,6.0,1940,4.23,556.6
10116,3058870006,974139.0,171091.0,128.7,162.3,9.0,14000,72312,1,6.0,1931,5.17,557.5
10117,3058870001,974080.0,171003.0,11.7,36.7,100.0,14400,82200,1,6.0,1931,5.71,80.2
10118,3059300001,977422.0,169198.0,72.2,105.5,58.0,14700,64152,1,6.0,1924,4.36,301.3
10119,3059700001,977087.0,168065.0,78.2,104.7,68.0,12875,74000,1,6.0,1924,5.75,340.3
10120,3050770001,994024.0,176251.0,59.8,69.6,97.0,26500,102198,1,6.0,1957,3.86,349.3
10121,3050430066,996937.0,178974.0,88.9,116.8,43.0,16528,58800,1,6.0,1941,3.56,334.3
10122,3053300024,991794.0,174773.0,88.6,119.4,44.0,46246,146066,2,6.0,1951,3.16,440.8
10123,3053400022,991965.0,174181.0,72.4,104.3,66.0,21708,73956,1,6.0,1960,3.41,340.4
10124,3053580063,991733.0,173048.0,98.6,132.3,33.0,26330,90000,1,6.0,1961,3.42,516.3
10125,3053760076,992072.0,172590.0,84.1,117.8,51.0,28920,102550,1,6.0,1963,3.55,509.9
10126,3075540056,997802.0,169756.0,70.2,93.2,79.0,14750,77047,1,6.0,1927,5.22,317.5
10127,4099500057,1045615.0,199560.0,116.9,159.5,8.0,20400,128148,1,12.0,1962,6.28,1001.0
10128,4051810036,1033200.0,215434.0,12.9,32.3,100.0,11926,53727,1,6.0,1921,4.51,51.1
10129,3056350038,987079.0,170365.0,113.7,148.6,15.0,12000,53700,1,6.0,1935,4.48,377.9
10130,2033820050,1021640.0,266093.0,88.6,113.3,52.0,15000,50886,1,6.0,1931,3.39,357.8
10131,2033850060,1021664.0,266776.0,67.6,89.1,87.0,20561,76650,1,6.0,1942,3.73,391.2
10132,2031960086,1010667.0,251889.0,90.0,118.2,42.0,10000,54000,1,6.0,1941,5.4,397.5
10133,1007940030,985580.0,208993.0,96.9,224.3,,28042,134235,1,5.0,1904,4.79,1071.6
10134,1007970037,985916.0,209652.0,110.6,289.1,50.0,39500,237000,1,6.0,1901,6.0,2177.9
10135,1011430037,989923.0,222509.0,97.4,143.5,18.0,5108,50590,2,15.0,1918,9.9,308.3
10136,2028800009,1005081.0,247673.0,82.0,138.7,24.0,25360,94430,1,13.0,2004,3.72,496.3
10137,2048990003,1027387.0,260574.0,74.8,123.1,40.0,79608,55331,1,4.0,2001,0.7,267.4
10138,4014610001,1017580.0,213292.0,80.1,101.6,69.0,11500,50700,1,6.0,1937,4.41,238.3
10139,1021740166,1004271.0,253408.0,116.7,149.7,12.0,16250,58030,1,5.0,1926,3.57,544.1
10140,4033480021,1030667.0,199106.0,117.6,145.6,17.0,24400,54545,1,4.0,1926,2.24,509.1
10141,2041760034,1031494.0,247639.0,78.0,102.6,72.0,12500,57000,1,6.0,1929,4.56,252.7
10142,1008030026,986549.0,211056.0,68.8,156.8,,4937,59440,1,12.0,1910,12.04,349.1
10143,1021800483,1002535.0,251071.0,112.4,143.2,19.0,13975,59952,1,6.0,1940,4.29,394.4
10144,4008900091,1006557.0,222983.0,108.4,137.1,24.0,10379,50100,1,6.0,1929,4.83,335.1
10145,3070690001,986151.0,147797.0,185.4,267.9,,107468,96110,1,7.0,1990,0.89,1029.7
10146,1010480033,988985.0,218846.0,121.5,329.8,,14267,102720,1,8.0,1987,7.2,988.1
10147,4001890025,1005496.0,210780.0,76.1,96.7,76.0,12500,53500,1,6.0,1937,4.28,346.9
10148,4092060001,1028398.0,194800.0,95.1,119.2,61.0,18861,76188,1,6.0,1929,4.04,560.0
10149,2023350006,1004748.0,236748.0,95.5,255.0,1.0,24995,135886,1,6.0,2012,5.44,898.7
10150,4050490032,1033765.0,215857.0,120.1,130.0,12.0,19600,58153,1,4.0,1929,2.97,636.5
10151,4053740007,1034135.0,215762.0,126.2,150.5,10.0,20175,53914,1,4.0,1929,2.67,523.4
10152,3073240001,997555.0,158204.0,,,96.0,55175,67160,3,4.0,1960,1.22,407.8
10153,1008110016,987403.0,212984.0,29.6,92.4,97.0,7406,91777,1,13.0,1913,12.39,229.8
10154,2032760005,1014669.0,253759.0,141.6,187.4,,15176,93000,1,6.0,1928,6.13,750.9
10155,3013720001,1002760.0,184071.0,,,,16920,62880,2,4.0,1922,3.72,347.9
10156,2028390041,1007171.0,244386.0,133.2,171.5,12.0,15156,67794,1,6.0,1926,4.47,740.4
10157,3035900050,1010213.0,180478.0,124.2,169.8,27.0,102200,216569,2,9.0,1976,2.12,1562.1
10158,3052060017,995868.0,172097.0,,,61.0,17400,60318,1,6.0,1931,3.47,346.8
10159,3035900011,1009930.0,180484.0,123.1,171.6,,114025,298933,2,9.0,1975,2.62,1957.1
10160,1020960026,998382.0,241442.0,93.7,139.6,56.0,15987,65050,1,6.0,1920,4.07,402.9
10161,3019277501,996245.0,191211.0,,,100.0,17501,76532,2,9.0,2003,4.37,130.9
10162,3048290003,1000902.0,178456.0,63.8,106.4,81.0,31263,102871,1,6.0,2012,3.29,406.6
10163,3048290004,1000889.0,178758.0,63.8,102.3,79.0,29276,90279,1,6.0,2012,3.08,372.3
10164,3053160001,990157.0,175319.0,,,96.0,42070,89296,1,4.0,1958,2.12,266.1
10165,4050240024,1033915.0,217228.0,17.8,39.8,100.0,61800,151084,4,6.0,1950,2.44,192.2
10166,1008627503,988445.0,211549.0,66.1,194.1,,25678,317446,1,41.0,2005,12.36,1683.7
10167,3019020001,993087.0,191480.0,130.2,148.7,19.0,82350,651914,5,14.0,1944,7.92,4812.8
10168,1000280001,981582.0,196128.0,97.9,160.4,,11934,239121,1,23.0,1926,20.04,1757.3
10169,3019010001,992836.0,191324.0,23.3,73.1,93.0,27900,128583,1,13.0,1945,4.61,262.5
10170,3019300001,993319.0,190036.0,30.9,97.0,73.0,18700,138474,1,14.0,1946,7.41,354.9
10171,3019020022,993049.0,191735.0,56.3,163.6,,20000,76200,1,7.0,1954,3.81,342.1
10172,3019440004,993372.0,189683.0,123.5,158.9,19.0,84600,448000,4,14.0,1946,5.3,3254.7
10173,1006380019,981803.0,207358.0,50.3,157.8,19.0,39334,118350,10,5.0,1939,3.01,493.4
10174,1008930041,990660.0,211828.0,134.8,233.3,,25527,329706,1,35.0,1975,12.92,3144.7
10175,1011427501,989513.0,222314.0,87.8,174.2,5.0,11247,98110,1,7.0,1927,8.72,584.6
10176,1006030001,981603.0,205813.0,44.5,139.7,32.0,66825,215890,18,5.0,1960,3.23,818.9
10177,2038950001,1019953.0,244346.0,126.6,170.2,7.0,127136,265625,1,17.0,1965,2.09,1926.4
10178,3051210018,994605.0,174578.0,,,12.0,15000,63000,1,6.0,1926,4.2,534.3
10179,3024447501,994669.0,198457.0,25.7,61.8,100.0,24161,107986,1,11.0,2011,4.47,229.3
10180,4001250010,1007544.0,212443.0,,,,25392,53000,1,2.0,1931,2.09,20.3
10181,3030440016,1000330.0,197465.0,24.5,76.8,69.0,6174,52500,1,3.0,2009,8.5,107.1
10182,1019490061,996763.0,234291.0,97.5,135.0,42.0,10092,65800,1,7.0,1910,6.52,389.3
